Angles: 91
Range[deg]: 180
Resolution[deg]: 2
Frequencies: 201
f_low[GHz]: 1,5
f_high[GHz]: 3,5
Power_level[dBm]: 10
Sweep_time[s]: 0,3

70	-48,018	-57,179	-48,296	-53,399	-50,589	-51,941	-53,355	-50,251	-47,093	-44,313	-45,302	-44,508	-46,414	-51,056	-49,315	-47,67	-45,741	-46,324	-44,558	-42,465	-40,94	-41,907	-41,987	-45,173	-45,066	-44,398	-42,591	-43,588	-44,104	-42,02	-41,138	-40,122	-41,83	-41,83	-40,806	-43,409	-43,863	-43,456	-44,261	-44,769	-43,555	-41,418	-45,92	-42,605	-45,497	-44,97	-47,637	-46,379	-47,436	-45,233	-46,431	-41,47	-43,066	-42,585	-42,157	-44,234	-45,654	-47,093	-48,414	-44,239	-44,563	-42,517	-43,8	-41,512	-41,446	-43	-43,346	-42,173	-42,459	-41,443	-41,418	-39,355	-37,952	-39,548	-41,704	-45,189	-47,653	-44,423	-45,225	-40,553	-43,929	-38,529	-37,477	-36,537	-36,21	-35,606	-36,598	-34,683	-36,183	-38,07	-34,683	-35,191	-35,233	-35,859	-37,963	-37,845	-40,135	-37,463	-36,364	-37,452	-37,957	-37,647	-38,987	-35,483	-34,815	-37,15	-33,447	-34,903	-36,65	-36,872	-40,773	-39,729	-41,16	-38,386	-38,757	-39,658	-39,971	-39,487	-39,413	-41,819	-45,497	-51,224	-47,865	-44,011	-47,497	-42,857	-46,727	-44,121	-48,897	-47,609	-45,101	-46,843	-44,992	-44,014	-47,34	-41,932	-43,116	-48,441	-45,371	-45,827	-47,219	-49,867	-49,43	-59,098	-49,493	-52,474	-51,507	-56,797	-48,793	-52,004	-52,723	-55,204	-60,499	-56,118	-48,974	-57,588	-61,598	-52,009	-50,68	-60,98	-53,111	-54,154	-53,619	-54,322	-47,845	-49,128	-53,388	-52,677	-51,342	-47,911	-47,096	-48,09	-46,206	-47,093	-51,24	-45,629	-42,704	-45,28	-46,859	-46,173	-46,538	-47,183	-48,601	-45,17	-53,303	-48,452	-46,359	-47,367	-54,179	-52,278	-49,859	-48,472	-46,612	-56,124	-48,142	-53,179	-56,973	-52,792	-46,365	-48,115	-53,46
72	-47,546	-55,476	-51,666	-48,702	-48,323	-50,908	-47,865	-47,812	-48,711	-45,577	-46,049	-45,22	-46,321	-48,219	-48,326	-47,365	-46,458	-45,283	-43,92	-42,152	-40,891	-41,838	-41,627	-44,989	-44,294	-45,189	-43,025	-43,033	-43,464	-41,311	-41,289	-39,583	-41,792	-41,251	-40,534	-42,327	-44,014	-43,357	-43,541	-44,107	-43,058	-41,465	-45,162	-42,811	-44,209	-45,368	-45,906	-46,129	-45,807	-44,434	-45,879	-41,223	-43,234	-43,327	-41,86	-44,192	-46,272	-46,917	-48,029	-45,277	-44,937	-43,426	-42,432	-41,009	-41,264	-42,119	-43,569	-42,014	-41,523	-40,97	-40,597	-39,317	-37,946	-39,614	-42,088	-44,843	-47,609	-44,082	-45,041	-40,677	-43,995	-38,194	-37,666	-36,276	-36,252	-35,576	-36,584	-34,829	-36,183	-37,639	-34,367	-34,81	-34,697	-35,702	-37,611	-36,919	-40,056	-36,809	-35,197	-36,856	-37,29	-37,595	-38,534	-35,603	-34,917	-36,529	-33,167	-35,57	-36,708	-36,996	-41,328	-39,693	-40,924	-38,152	-38,556	-39,369	-39,748	-38,504	-39,171	-41,006	-44,851	-47,225	-46,519	-42,813	-46,274	-42,607	-46,799	-45,486	-49,43	-44,981	-44,838	-46,527	-44,324	-44,816	-46,516	-41,168	-43,212	-46,392	-44,81	-43,986	-46,156	-51,809	-50,826	-48,697	-47,008	-50,957	-49,419	-52,8	-46,159	-54,646	-58	-53,627	-61,222	-53,111	-49,944	-61,007	-49,897	-55,492	-49,669	-51,465	-49,164	-51,075	-53,262	-53,99	-49,004	-49,606	-56,69	-51,04	-47,793	-48,697	-51,883	-47,746	-46,741	-44,97	-53,476	-45,673	-42,415	-46,206	-45,648	-45,014	-49,911	-47,779	-49,172	-47,543	-52,866	-49,095	-44,206	-47,005	-50,045	-53,218	-50,501	-50,125	-61,233	-54,849	-51,639	-52,864	-53,193	-54,547	-46,623	-49,491	-57,678
74	-47,2	-54,369	-49,828	-51,757	-48,678	-49,721	-49,065	-49,004	-48,653	-43,863	-46,225	-44,107	-46,189	-47,779	-47,634	-46,931	-45,316	-46,799	-44,45	-41,893	-41,058	-41,643	-42,017	-45,085	-43,459	-44,371	-42,61	-43,052	-42,926	-42,017	-41,198	-39,083	-41,465	-40,347	-40,416	-42,882	-43,195	-43,03	-44,011	-43,352	-43,003	-41,723	-45,049	-41,904	-43,887	-44,599	-46,431	-45,722	-46,689	-44,393	-45,206	-41,289	-43,302	-43,341	-41,891	-43,484	-44,508	-45,461	-48,565	-45,491	-44,544	-42,173	-43,135	-40,896	-40,995	-42,314	-43,157	-42,44	-40,77	-40,668	-40,561	-39,094	-38,152	-39,754	-41,094	-44,846	-46,137	-44,028	-45,198	-40,561	-44,198	-37,295	-37,806	-36,32	-36,103	-35,134	-36,057	-34,659	-36,337	-36,147	-34,285	-34,389	-34,414	-35,609	-36,966	-36,672	-40,179	-36,213	-35,669	-37,054	-36,834	-36,985	-38,051	-35,257	-34,568	-35,936	-32,678	-34,873	-36,103	-37,062	-40,347	-39,276	-39,855	-38,177	-38,545	-38,891	-39,677	-38,663	-39,594	-40,432	-45,478	-47,417	-45,939	-42,421	-43,679	-43,896	-46,524	-44,154	-46,228	-46,359	-43,349	-47,139	-43,986	-44,159	-45,467	-41,075	-42,753	-48,183	-43,915	-43,58	-45,681	-49,859	-50,567	-48,57	-47,337	-48,76	-50,749	-50,12	-47,315	-49,765	-52,204	-55,146	-51,952	-56,418	-53,742	-52,756	-49,598	-50,622	-46,689	-54,833	-51,803	-49,433	-54,907	-52,778	-51,364	-50,002	-54,891	-59,2	-52,287	-48,343	-56,857	-47,315	-45,321	-46,859	-50,839	-46,134	-43,096	-44,385	-47,727	-47,076	-48,675	-45,829	-53,968	-48,694	-56,404	-46,53	-45,568	-47,409	-51,586	-58,871	-50,784	-49,136	-49,18	-52,292	-50,304	-59,343	-49,257	-50,488	-45,044	-48,109	-50,765
76	-47,999	-50,405	-49,301	-50,641	-48,104	-49,658	-49,848	-49,34	-51,457	-45,684	-44,602	-44,981	-46,802	-48,345	-48,719	-46,873	-46,019	-46,675	-43,904	-41,27	-40,569	-41,36	-41,102	-45,947	-43,948	-44,379	-42,264	-43,195	-43,083	-41,328	-41,484	-39,523	-41,284	-40,484	-40,207	-41,967	-42,283	-42,036	-42,948	-43,366	-42,852	-40,531	-43,797	-42,915	-43,863	-45,016	-46,648	-44,489	-46,939	-44,299	-44,854	-40,902	-42,921	-43,808	-41,621	-44,071	-44,665	-44,728	-46,483	-45,027	-44,665	-41,935	-42,283	-41,275	-41,264	-41,797	-42,824	-41,825	-41,921	-41,237	-41,05	-38,91	-37,82	-39,298	-41,204	-45,39	-46,579	-42,954	-45,651	-40,775	-43,171	-37,249	-37,232	-35,757	-36,397	-35,128	-35,774	-34,186	-36,331	-36,529	-34,249	-34,815	-34,79	-35,518	-36,625	-36,46	-38,735	-36,068	-35,592	-37,067	-36,741	-36,416	-37,897	-35,425	-33,955	-35,878	-32,491	-34,834	-35,889	-36,548	-38,79	-39,869	-40,248	-37,858	-37,963	-38,526	-39,701	-38,606	-38,872	-41,553	-44,961	-46,206	-46,648	-42,009	-43,701	-43,146	-44,846	-44,61	-46,434	-43,739	-42,764	-46,521	-43,786	-43,569	-46,137	-40,49	-42,61	-46,365	-43,212	-44,901	-44,028	-48,04	-48,348	-49,235	-46,25	-47,082	-47,686	-54,042	-44,887	-55,445	-53,946	-51,559	-57,198	-60,345	-50,435	-51,408	-53,372	-49,455	-45,505	-51,732	-48,906	-49,309	-51,001	-56,676	-47,749	-48,56	-50,037	-51,943	-51,347	-47,694	-57,835	-46,912	-49,257	-44,483	-50,089	-46,947	-43,885	-47,183	-47,271	-45,508	-47,414	-46,574	-51,6	-48,683	-52,353	-46,085	-45,398	-46,846	-49,095	-52,298	-53,514	-49,246	-47,516	-52,688	-52,88	-51,334	-49,254	-49,867	-44,799	-46,846	-55,693
78	-50,831	-51,685	-50,414	-52,647	-48,029	-55,918	-51,828	-48,889	-48,977	-44,459	-44,934	-44,352	-46,277	-47,359	-49,307	-47,527	-46,351	-45,417	-44,192	-41,707	-40,954	-41,278	-41,371	-45,195	-42,86	-43,687	-42,003	-42,5	-42,882	-41,215	-40,954	-39,295	-40,355	-41,278	-39,787	-41,998	-42,813	-42,286	-43,162	-43,832	-42,396	-40,317	-42,962	-41,759	-43,802	-44,258	-45,442	-44,728	-46,543	-43,442	-44,747	-41,001	-42,347	-43,659	-41,306	-44,162	-45,832	-44,824	-47,263	-43,753	-44,695	-41,778	-42,322	-40,646	-40,844	-41,696	-42,753	-41,599	-41,459	-41,234	-40,671	-38,386	-37,985	-40,006	-41,366	-44,223	-47,672	-42,607	-44,349	-40,449	-41,748	-37,018	-37,29	-35,351	-36,48	-34,7	-35,686	-34,021	-35,774	-36,658	-34,049	-34,37	-34,439	-34,601	-36,471	-36,559	-38,312	-35,73	-36,084	-37,12	-36,491	-35,672	-37,611	-34,31	-34,115	-35,993	-32,577	-34,09	-35,609	-36,156	-38,812	-38,619	-39,842	-38,325	-37,243	-39,009	-38,677	-38,007	-38,908	-40,803	-43,322	-48,183	-48,123	-42,086	-42,83	-41,314	-43,692	-44,258	-44,434	-43,651	-42,995	-44,58	-44,192	-43,646	-43,508	-40,012	-41,844	-45,489	-43,146	-44,453	-44,766	-51,671	-45,827	-49,513	-47,118	-45,752	-48,016	-49,23	-43,596	-54,38	-49,974	-50,993	-57,198	-55,802	-52,734	-50,999	-47,681	-49,798	-46,101	-50,328	-48,595	-48,01	-49,806	-52,965	-48,944	-47,936	-50,496	-53,523	-59,686	-49,996	-49,128	-48,796	-52,163	-45,395	-52,001	-46,999	-44,055	-46,401	-48,746	-46,34	-47,974	-45,544	-50,103	-48,499	-56,464	-46,697	-46,164	-48,005	-54,344	-52,364	-48,469	-47,576	-46,412	-54,547	-62,741	-51,433	-49,974	-51,823	-45,195	-46,425	-52,372
80	-49,128	-53,957	-51,265	-50,449	-49,265	-50,718	-48,26	-49,633	-48,864	-45,052	-45,307	-44,338	-46,623	-47,244	-49,329	-47,579	-46,524	-46,59	-44,324	-41,251	-41,234	-41,704	-41,407	-44,846	-42,41	-44,648	-42,264	-43,173	-43,096	-41,182	-40,745	-39,048	-41,295	-41,24	-39,938	-41,569	-42,791	-42,349	-42,517	-43,033	-42,566	-40,157	-42,921	-41,448	-43,396	-43,734	-45,036	-44,64	-46,607	-43,558	-45,527	-40,644	-42,503	-42,824	-40,94	-43,069	-44,396	-46,997	-46,859	-45,934	-44,799	-42,261	-43,228	-40,762	-41,152	-41,58	-42,05	-40,995	-41,028	-40,83	-40,679	-38,183	-37,724	-39,386	-41,542	-43,742	-46,609	-44,354	-44,324	-39,795	-41,888	-36,837	-36,856	-35,494	-35,634	-34,098	-35,708	-33,659	-35,617	-36,666	-34,203	-33,909	-33,912	-34,299	-36,356	-35,636	-38,493	-35,68	-35,48	-37,122	-36,611	-35,741	-37,21	-34,192	-34,071	-35,268	-32,502	-33,84	-35,502	-35,969	-38,658	-38,347	-39,125	-37,521	-37,29	-38,463	-38,628	-38,081	-37,974	-40,424	-43,69	-46,873	-47,42	-42,108	-43,742	-41,33	-44,11	-42,926	-43,407	-42,877	-42,69	-44,08	-43,426	-42,418	-43,555	-39,257	-41,072	-45,769	-42,396	-43,863	-44,799	-48,837	-46,914	-48,238	-46,304	-45,439	-46,793	-47,453	-43,327	-49,474	-48,472	-50,457	-50,482	-53,366	-53,753	-49,639	-52,04	-51,639	-44,343	-51,243	-47,939	-48,491	-51,655	-51,438	-46,261	-45,934	-57,992	-53,075	-54,495	-48,601	-54,709	-49,636	-52,042	-48,186	-51,866	-49,683	-44,299	-49,134	-48,095	-44,387	-47,236	-46,453	-49,216	-48,051	-52,888	-45,788	-46,538	-49,757	-52,059	-51,79	-48,642	-45,75	-48,667	-55,726	-48,996	-63,674	-49,373	-50,353	-44,972	-48,439	-58,879
82	-50,812	-51,342	-50,208	-50,817	-49,279	-50,944	-47,659	-51,191	-49,436	-44,607	-46,06	-45,2	-46,587	-49,169	-47,623	-47,604	-45,901	-46,843	-44,223	-41,957	-40,693	-42,094	-41,545	-44,489	-42,16	-45,025	-41,418	-42,473	-42,602	-41,638	-41,014	-38,647	-40,416	-40,633	-40,083	-41,992	-42,212	-42,706	-42,943	-42,77	-41,731	-39,754	-42,841	-41,366	-43,681	-43,547	-45,574	-44,299	-45,557	-43,16	-44,275	-41,116	-42,684	-42,94	-40,979	-43,236	-44,376	-45,036	-47,87	-43,882	-44,184	-41,41	-42,693	-40,679	-41,209	-41,377	-42,945	-40,751	-40,572	-40,957	-40,108	-38,1	-37,795	-38,353	-41,13	-43,8	-45,228	-44,706	-44,511	-40,97	-42,404	-36,864	-36,798	-35,065	-34,963	-33,843	-35,667	-34,06	-35,65	-35,983	-33,859	-33,002	-32,991	-33,53	-36,861	-35,56	-38,004	-35,68	-35,15	-36,881	-36,463	-35,689	-37,155	-34,351	-33,84	-34,854	-32,285	-33,494	-34,917	-35,285	-39,133	-38,46	-39,268	-37,729	-37,578	-38,707	-37,913	-37,62	-37,389	-40,35	-43,583	-44,81	-47,845	-40,784	-43,918	-40,91	-43,269	-43,044	-45,129	-42,868	-41,915	-43,047	-42,264	-42,212	-43,399	-38,828	-41,226	-44,978	-42,616	-42,841	-44,074	-50,727	-46,903	-46,903	-46,359	-45,47	-45,302	-47,06	-42,943	-49,381	-47,974	-52,57	-51,081	-51,66	-49,219	-48,018	-49,513	-50,32	-43,789	-48,051	-46,283	-49,521	-52,682	-52,015	-47,54	-45,945	-50,644	-54,014	-53,289	-50,249	-53,361	-53,877	-51,963	-46,642	-48,208	-48,194	-44,698	-49,307	-50,254	-45,253	-49,057	-45,703	-47,821	-47,063	-49,903	-46,23	-44,555	-50,01	-51,812	-52,037	-48,812	-51,04	-52,213	-62,974	-49,664	-52,866	-50,894	-51,729	-44,898	-49,101	-49,658
84	-49,425	-54,056	-48,947	-52,88	-50,9	-52,078	-51,803	-48,15	-49,04	-45,253	-45,077	-45,497	-44,97	-48,169	-48,952	-48,982	-45,898	-46,587	-43,854	-41,761	-40,965	-41,358	-42,069	-44,464	-42,731	-45,417	-41,402	-42,467	-41,792	-41,278	-40,751	-38,562	-40,402	-40,424	-40,059	-41,822	-42,281	-42,643	-43,217	-42,511	-41,654	-40,009	-42,341	-41,314	-43,286	-43,676	-45,843	-44,629	-46,445	-43,316	-44,181	-40,99	-41,718	-43,267	-41,198	-42,901	-43,986	-44,898	-45,478	-43,585	-44,533	-41,586	-41,761	-40,182	-41,133	-41,426	-42,138	-40,83	-40,778	-40,487	-40,207	-37,845	-37,853	-38,216	-41,031	-43,346	-45,665	-43,484	-44,192	-40,418	-41,888	-37,045	-36,754	-35,246	-34,697	-33,752	-35,271	-33,98	-35,68	-35,724	-33,392	-33,486	-33,524	-33,78	-35,856	-35,038	-37,606	-35,837	-34,782	-37,449	-36,175	-35,392	-36,9	-33,999	-33,145	-34,505	-32,151	-33,401	-35,062	-35,062	-38,584	-38,246	-39,177	-37,556	-37,435	-37,941	-37,977	-37,54	-37,834	-39,691	-43,599	-45,552	-44,618	-40,284	-42,772	-40,649	-42,432	-42,028	-45,181	-42,476	-42,135	-43,377	-42,025	-42,877	-43,116	-38,411	-41,108	-44,483	-42,014	-42,66	-43	-47,236	-45,81	-46,983	-47,744	-45,686	-46,131	-45,156	-43,269	-49,43	-47,118	-50,93	-50,087	-52,097	-50,221	-48,936	-48,191	-47,689	-43,646	-44,928	-46,077	-47,898	-47,508	-48,546	-46,434	-44,354	-47,266	-56,165	-51,891	-49,364	-52,166	-50,045	-53,092	-45,123	-48,815	-50,21	-44,61	-47,683	-51,262	-46,431	-54,564	-49,09	-47,236	-47,12	-56,313	-46,126	-44,396	-46,107	-52,938	-50,815	-46,296	-47,09	-48,787	-49,727	-59,472	-52,383	-51,919	-49,178	-45,865	-48,57	-61,161
86	-49,219	-55,989	-49,392	-52,71	-48,436	-51,625	-50,262	-49,642	-48,535	-44,981	-45,478	-45,395	-47,057	-49,71	-48,972	-48,134	-45,426	-46,255	-43,978	-41,328	-40,948	-41,855	-42,072	-44,107	-42,429	-44,791	-41,226	-42,314	-42,097	-40,929	-40,633	-38,669	-40,583	-40,811	-39,734	-41,583	-42,509	-42,086	-42,618	-42,61	-41,187	-39,616	-42,152	-40,968	-42,44	-43,885	-46,51	-44,385	-45,744	-43,116	-44,357	-40,855	-41,187	-42,827	-41,297	-43,228	-44,206	-44,923	-46,044	-43,959	-44,313	-41,3	-41,223	-39,927	-40,545	-41,207	-42,231	-40,119	-41,133	-40,6	-40,122	-37,606	-37,647	-38,24	-40,85	-43,077	-47,013	-44,044	-43,701	-40,339	-41,729	-36,856	-36,515	-35,202	-34,911	-33,684	-34,911	-33,821	-35,538	-35,139	-33,675	-33,376	-33,406	-34,104	-35,93	-34,733	-36,96	-35,713	-34,843	-36,732	-35,722	-35,09	-36,419	-33,76	-33,42	-34,546	-32,096	-33,046	-34,974	-35,447	-38,259	-38,051	-39,561	-36,76	-37,186	-37,858	-37,361	-37,639	-38,281	-39,202	-43,066	-43,876	-44,574	-40,482	-42,261	-40,24	-43,014	-41,682	-43,714	-42,385	-41,165	-42,492	-41,366	-42,476	-42,72	-37,944	-40,361	-43,239	-41,946	-41,303	-43,019	-47,118	-44,934	-44,758	-45,296	-43,539	-44,643	-45,961	-42,355	-49,356	-48,955	-48,123	-46,714	-49,947	-49,403	-46,486	-48,895	-48,266	-42,874	-45,143	-44,522	-46,955	-51,817	-49,826	-46,804	-45,101	-47,115	-49,491	-58,118	-50,499	-57,321	-52,487	-48,579	-48,667	-52,02	-50,166	-44,72	-48,925	-50,688	-45,442	-49,504	-47,79	-46,752	-46,692	-53,946	-45,692	-46,082	-49,493	-50,727	-51,614	-47,925	-45,931	-49,359	-48,702	-48,062	-51,974	-49,93	-47,178	-44,508	-48,268	-54,113
88	-53,913	-49,007	-49,856	-51,471	-47,843	-53,339	-54,377	-51,943	-50,485	-44,555	-45,453	-45,761	-46,758	-49,493	-48,746	-47,689	-46,5	-46,332	-44,212	-41,547	-40,976	-41,402	-42,193	-45,154	-43,006	-44,173	-41,404	-41,759	-41,855	-41,034	-40,059	-38,493	-40,196	-40,262	-40,245	-41,363	-42,102	-42,437	-42,679	-42,256	-41,432	-39,559	-41,295	-41,086	-42,547	-43,756	-45,588	-44,038	-45,928	-42,544	-43,789	-40,959	-41,091	-42,596	-40,808	-42,959	-43,338	-45,198	-45,805	-44,483	-43,261	-41,237	-41,426	-39,817	-40,644	-40,333	-41,63	-40,786	-41,086	-40,281	-40,355	-37,482	-37,504	-38,27	-40,44	-43,173	-45,98	-44,547	-43,429	-40,564	-41,295	-36,798	-36,227	-35,065	-35,139	-33,826	-34,601	-33,851	-35,485	-35,576	-33,475	-32,958	-33,005	-33,719	-35,436	-34,362	-37,076	-35,318	-34,557	-36,076	-35,845	-35,046	-36,232	-33,903	-32,849	-34,321	-31,25	-32,849	-35,178	-35,441	-37,172	-37,982	-39,99	-37,422	-37,026	-37,092	-37,982	-37,466	-38,032	-38,776	-42,253	-44,006	-44,396	-39,572	-41,16	-40,476	-41,457	-41,761	-44,162	-41,718	-41,446	-42,366	-41,174	-41,586	-41,838	-38,188	-40,388	-42,995	-41,729	-42,308	-42,415	-47,098	-44,104	-45,253	-46,434	-42,223	-43,879	-43,882	-42,289	-46,741	-46,977	-46,912	-49,68	-47,821	-47,661	-46,395	-47,486	-46,37	-43,629	-45,253	-43,311	-44,687	-47,782	-46,109	-46,933	-43,992	-45,338	-52,02	-57,728	-51,053	-50,795	-49,664	-51,586	-48,774	-52,446	-49,793	-46,458	-47,648	-55,173	-46,857	-50,782	-52,479	-46,293	-49,326	-49,944	-45,318	-44,124	-47,255	-48,919	-54,764	-45,599	-45,093	-48,148	-48,584	-49,664	-52,405	-52,309	-48,271	-46,079	-52,721	-60,096
90	-52,495	-48,219	-52,001	-55,761	-49,809	-48,4	-51,298	-55,704	-48,45	-44,805	-46,574	-46,156	-48,153	-49,139	-47,73	-48,963	-46,395	-46,071	-43,882	-41,429	-41,377	-41,564	-41,932	-44,588	-42,358	-43,585	-41,869	-41,783	-41,915	-40,633	-41,143	-37,922	-40,284	-40,52	-39,594	-41,44	-41,292	-42,533	-43,618	-41,734	-40,998	-39,257	-41,888	-40,806	-42,635	-43,679	-45,426	-44,407	-45,489	-42,572	-43,69	-40,476	-41,915	-42,445	-40,583	-42,635	-43,195	-44,659	-45,945	-43,319	-44,041	-41,306	-41,006	-39,872	-40,35	-41,393	-42,171	-40,583	-40,633	-39,979	-40,377	-37,449	-36,864	-38,325	-40,138	-42,739	-44,728	-44,445	-42,893	-40,196	-41,465	-37,463	-36,04	-35,326	-35,016	-33,664	-34,733	-33,73	-35,046	-35,672	-33,033	-33,686	-33,653	-33,917	-35,093	-34,024	-36,988	-34,757	-34,9	-36,136	-35,587	-34,62	-36,345	-33,379	-32,585	-34,321	-31,33	-33,068	-34,925	-35,329	-37,262	-37,889	-39,506	-37,004	-36,85	-37,548	-38,13	-37,243	-37,793	-38,394	-41,91	-43,852	-43,89	-38,963	-41,171	-39,962	-41,575	-41,174	-43,124	-41,811	-40,146	-42,849	-40,844	-41,63	-40,998	-38,172	-39,987	-41,517	-41,531	-41,251	-42,514	-47,098	-43,074	-45,041	-44,393	-42,119	-41,723	-43,665	-41,913	-46,793	-45,829	-46,324	-48,197	-48,337	-46,398	-45,327	-47,966	-46,189	-42,025	-45,39	-43,536	-43,209	-47,887	-47,074	-44,418	-43,723	-43,992	-48,296	-53,992	-54,635	-56,577	-51,205	-49,548	-46,774	-56,758	-50,685	-46,392	-52,018	-53,668	-49,098	-50,155	-48,914	-47,595	-47,766	-56,583	-46,513	-44,794	-47,15	-49,158	-51,63	-45,11	-45,923	-48,996	-48,463	-53,756	-50,095	-47,321	-50,07	-45,409	-48,856	-53,753
92	-50,875	-55,349	-50,817	-48,669	-60,571	-49,908	-48,513	-49,351	-49,658	-44,011	-46,035	-47,189	-48,202	-47,15	-47,115	-47,829	-45,324	-46,491	-44,992	-42,599	-40,83	-41,948	-41,627	-44,547	-42,539	-43,085	-41,987	-41,935	-41,512	-41,165	-40,759	-38,089	-39,905	-40,127	-39,133	-41,028	-41,783	-42,72	-43,256	-41,446	-41,223	-39,344	-41,358	-40,339	-42,673	-43,25	-44,906	-44,945	-45,555	-43,536	-43,385	-40,564	-41,869	-42,473	-40,839	-42,739	-43,536	-45,269	-45,56	-43,473	-43,701	-41,468	-41,358	-40,111	-39,938	-41,564	-41,528	-40,611	-40,116	-40,116	-39,712	-37,793	-37,323	-38,281	-39,083	-42,596	-45,923	-42,319	-44,86	-40,622	-41,506	-36,878	-36,309	-34,799	-34,741	-33,543	-34,37	-33,727	-35,279	-35,208	-32,986	-32,802	-32,925	-33,483	-35,288	-33,695	-37,666	-34,807	-34,854	-35,919	-35,667	-34,595	-35,623	-33,434	-32,428	-33,857	-31,179	-32,89	-34,785	-35,452	-36,988	-37,392	-38,814	-37,611	-36,969	-37,636	-38,595	-37,188	-37,342	-38,974	-41,295	-44,319	-42,607	-38,729	-40,833	-39,457	-40,94	-41,08	-42,154	-41,297	-40,276	-42,489	-40,58	-41,352	-41,319	-37,99	-39,929	-41,924	-42,281	-40,572	-41,646	-44,81	-42,514	-43,206	-44,783	-41,242	-41,402	-42,363	-40,655	-48,782	-42,918	-46,118	-45,931	-47,074	-46,115	-46,071	-48,623	-46,725	-42,41	-43,86	-42,517	-44,025	-46,37	-46,76	-42,926	-42,561	-44,483	-46,95	-52,907	-53,16	-50,886	-61,062	-48,587	-50,128	-52,798	-49,026	-50,023	-48,296	-61,455	-47,854	-48,395	-50,062	-55,25	-49,639	-49,971	-47,9	-44,126	-45,379	-45,796	-53,767	-45,156	-44,981	-48,579	-46,824	-55,237	-52,353	-45,497	-46,977	-46,173	-47,326	-55,742
94	-51,982	-52,899	-49,422	-48,614	-49,131	-51,183	-47,433	-49,018	-47,634	-44,231	-46,508	-44,799	-47,008	-48,406	-49,933	-47,447	-46,634	-46,406	-44,003	-42,152	-40,894	-41,091	-41,457	-44,67	-42,465	-43,091	-41,885	-41,253	-42,047	-40,685	-40,663	-37,705	-39,787	-40,542	-38,899	-41,665	-41,284	-42,113	-42,234	-41,495	-41,319	-39,369	-41,229	-40,388	-42,885	-44,118	-44,824	-43,863	-44,456	-43,074	-43,047	-39,715	-41,045	-42,215	-40,803	-42,423	-43,434	-45,016	-43,929	-42,83	-43,308	-41,476	-41,363	-39,913	-40,004	-41,168	-41,814	-40,141	-40,751	-40,141	-39,314	-37,383	-37,103	-37,867	-39,463	-42,215	-46,401	-43,607	-43,714	-39,938	-41,446	-36,9	-36,329	-34,653	-34,378	-33,489	-34,889	-33,903	-34,837	-34,56	-33,258	-32,428	-32,47	-33,2	-35,359	-33,92	-37,023	-35,005	-34,848	-35,793	-35,128	-34,06	-35,785	-33,134	-32,692	-34,06	-32,063	-32,393	-34,823	-35,384	-36,878	-37,12	-38,391	-37,1	-37,265	-38,062	-37,592	-36,831	-36,982	-38,117	-41,237	-43,681	-42,918	-39,438	-40,688	-39,49	-40,402	-40,196	-41,025	-40,558	-40,012	-42,333	-40,108	-40,668	-40,74	-37,578	-39,765	-42,399	-40,534	-40,545	-41,278	-44,464	-42,319	-43,808	-43,316	-41,371	-40,734	-41,981	-40,201	-45,096	-43,464	-47,131	-45,173	-47,241	-45,077	-44,439	-45,121	-46,752	-40,929	-42,119	-42,212	-44,341	-47,48	-44,854	-44,047	-43,069	-46,664	-44,786	-49,004	-47,911	-49,631	-55,047	-50,963	-48,252	-49,666	-52,894	-46,678	-49,334	-61,403	-48,625	-52,855	-47,063	-46,516	-47,505	-52,229	-45,123	-45,255	-44,011	-47,123	-52,328	-45,577	-47,296	-46,634	-47,367	-57,429	-51,158	-46,895	-45,901	-45,491	-48,697	-51,548
